sample,batch,ProjID,SiteID,FAvialNum,Date,IceCoverCat,Transect,Depth.m,Genus,species,Replicate,Tissue,VialAmount,DissectedBy,LinkedTo,Comments,sp.abrev,phyla,season,8:0,9:0,10:0,11:0,11:1,12:0,13:0,13:1,i-14:0,14:0,14:1,14:1w5,i-15:0,a-15:0,15:0,15:1w7,15:1w5,i-16:0,16:0,16:1w13,16:1w9,16:1w7t,16:1w8c,16:1w7c,16:1w6c,16:1w5t,16:1w5c,16:2w6,i-17:0,a-17:0,16:2w5,16:2w4,17:0,16:3w4,16:3w3,17:1w9c,17:1w7c,16:4w3,16:4w1,17:2,18:0,18:1w9t,18:1w9c,18:1w8c,18:1w7c,18:1w5c,18:1w6c,"18:2w7,12c",18:2w6t,18:2w6c,18:2w3,18:2,18:3w6,18:3w4,19:0,18:3w3,18:4w3c,18:4w1,18:5w3,20:0,20:1w11,20:1w9,20:1w7,20:1w5,20:2w6,20:3n7,20:3w6,20:4w6,20:3w3,20:4w3,20:5w3,21:0,22:0,22:1w9c,22:1w7c,22:2w6,21:5w3,23:0,22:4w6,22:5w6,22:3w6,22:6w4,22:5w3,22:6w3,24:0,24:1,24:1w9,26:0,26:4w2,27:0,28:0,29:0,16:2w9,16:4n6,18:1nX,24:1w7,a-16:0,16:0...20,16:0...21,16:1w?...22,16:1w?...24,17:1w?,18:1w?,18:2w?...39,18:2w?...40,18:2w?...42,18:4w3,20:1w?...49,20:1w?...50,20:1w?...52,20:1w?...53,20:2w?,20:3w?,22:2?...64,22:2?...65,22:3?,22:4w3
IRCO_10F0906_0075,batch_3,10F0906,10,906,2019.05.13,<=40%,Bulk collection,5-35m,Iridaea,cordata,2,part of thallus,1ml,Lowe,10S055,NA,IRCO,rhodophyta,NA,9.80250944241726e-5,6.3016132129825e-4,2.7807118622367e-4,1.6804301901286e-4,1.1602970360412e-4,0.0183426957301069,4.321106203188e-4,0,0,0.018382705972729,0,0,0,0,0.00256265603994623,0,0,0,0.238084949747135,0,0,0,0,8.5621919211318e-4,0,0,2.4206196786377e-4,0,0,0,0,0,0.00133434159144741,0,0,0,0,0,0,0,0.0148337974521478,0,0.0112648838102554,0,0.0111068433518981,0,0,0,0,0.00746191024902375,0,0,0.00329684399206197,0,0.523584037513604,0,0,0,0,2.6806862556814e-4,0,6.4616541834709e-4,0,0,0.00519933102874336,0,0.0195089943025415,0.197236492542091,0,0,0.446520309199155,0,0,0,0,0,0,0,0,0,0,0,0.00112828884194354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRCO_10F0907_0102,batch_3,10F0907,10,907,2019.05.13,<=40%,Bulk collection,5-35m,Iridaea,cordata,3,part of thallus,1ml,Lowe,10S056,NA,IRCO,rhodophyta,NA,1.236243728511e-4,9.5227487206101e-4,2.1542464972074e-4,1.3219239869227e-4,1.0281631009399e-4,0.0168802349107885,3.7821714070289e-4,0,0,0.0192437860392587,1.9951260173e-4,0,0,0,0.00267812007721015,0,0,0,0.241765209163871,0,0,0,0,0.00150430053697042,0,0,2.6438479738454e-4,0,0,0,0,0,0.00121665966944556,0,0,0,0,0,0,0,0.0100233662304725,0,0.0106170080208962,0,0.0155375028611086,3.6720110747854e-6,0,0,0,0.00719714170657938,0,0,0.00336845815926981,0,0.348969572492231,0,0,0,0,2.239926755619e-4,0,9.6329090528537e-4,0,0,0.00639174727750979,0,0.0174187965350903,0.214476046859757,0,0,0.425721947977395,0,0,0,0,0,0,0,0,0,0,0,0.0019865579914589,0,0,0,0,0,0,0,0,0,0,0,0,4.1371324775915e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRCO_11F1061_0103,batch_3,11F1061,11,1061,2019.05.14,<=40%,T3,5-30ml,Iridaea,cordata,3,blade,1ml,Galloway,11S079,NA,IRCO,rhodophyta,NA,1.3374925923487e-4,8.9303351550668e-4,7.20188318957003e-5,3.7038256403503e-5,1.4197998288009e-4,7.94264831764e-4,0,0,0,0.018428590241654,0,0,0,0,0.0017963554355699,0,0,0,0.281815862250609,0,0,0,0,0.0288548594192401,0,0,1.810759201949e-4,0,0,0,0,0,7.222459998683e-4,0,0,0,0,0,0,0,0.00897148877329295,0,0.0448430401000856,0,0.00679446236913149,0,0,0,0,0.0140539606242181,0,0,0.00396926647790874,0,0.628271712648976,0.00251448607361559,0,0.00480468492789886,0,2.901330084941e-4,0,0,0,0,0,0,0.00136012708237308,0.0882909725423059,0,0,0.488252699677356,0,0,0,0,0,0,0,0,0,0,0,0.00114818594850859,8.3541844999012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRCO_12F1202_0093,batch_3,12F1202,12,1202,2019.05.15,<=40%,T3,5m,Iridaea,cordata,1,blade,1ml,Galloway,NA,NA,IRCO,rhodophyta,NA,3.0088911079001e-4,0.00140525134160172,1.8516252971693e-4,1.1242010732813e-4,2.2484021465627e-4,0.00116057228447578,0,0,0,0.0188469003461878,0,0,0,0,0.0033626837986093,0,0,0,0.302145570813095,0,0,0,0,0.00912256106230389,0,0,2.6451789959561e-4,0,0,0,0,0,0.00106799101961731,0,0,0,0,0,0,0,0.0148196153248445,0,0.0385964680247457,0,0.0041595439711411,0,0,0,0,0.0116255616872274,0,0,0.00148460671148041,0,0.964729844562669,0,0,0,0,4.0008332313837e-4,0,0,0,0,0,0,0,0.124283735125001,0,0,0.46543908318096,0,0,0,0,0,0,0,0,0,0,0,9.9194212348356e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYMA_07F0472_0056,batch_3,07F0472,7,472,2019.05.04,<=60%,NA,5-30m,Myriogramme,mangini,1,thallus,1ml,Galloway,07S030,NA,MYMA,rhodophyta,NA,1.4252895605314e-4,3.4336521230983e-4,1.2698034266552e-4,1.8658336065138e-4,6.47858891150636e-5,5.5975008195415e-4,0,0,0,0.0170257316594387,0,0,0,0,0.00260698417799016,0,0,0,0.217211537589421,0,0.0232620213456547,0,0,0.0195847742794837,0,0,0.00136309510698094,0,0,0,0,0,0.00135013792915793,0,0,0,0,0,0,0,0.0280354456556526,0,0.0143112029055176,0,0.102438152150956,0,0,0,0,0.0181491189766939,0,0,0.00587737586051857,0,0.413845781078115,0.00166240591469253,0,0.00174274041719521,0,4.7164127275766e-4,0,0,0,0,0.00194228095566961,0,0.00237764213052283,0.0413852259667026,2.2934204746732e-4,4.4443119932933e-4,0.492686320977801,0,0,0,0,0,0,0,0,0,0,0,8.6294804301264e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.00355544959463469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLCA_07F0527_0047,batch_3,07F0527,7,527,2019.05.04,<=60%,NA,5-30m,Plocamium,cartilagineum,2,thallus,0.5ml,Galloway,07S061,NA,PLCA,rhodophtya,NA,4.36900945089561e-5,4.1724040256053e-4,1.7548854627764e-4,0,0,0.00873437806058214,0,0,0,0.0470447655990021,0,0,0,0,0.00326656273278628,0,0,0,0.241638262037167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327042202446791,0,0,0,0,0,0,0,0,0.0024677621715142,0,0,0.00225440887666213,0,0.233396125708053,0,0,4.1869673904416e-4,0,0.0029243236591328,0,0,0,0,0.00171629254596016,0,0.061179967509133,0.138073805676654,0,0.00216702868764422,0.454773106416691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLCA_08F0601_0046,batch_3,08F0601,8,601,2019.05.05,<=80%,NA,5-30m,Plocamium,cartilagineum,1,thaulls,~1ml,Galloway,08S025,"dirty, hard to clean",PLCA,rhodophtya,NA,3.4079372652559e-5,1.2734923464903e-4,1.1030954832275e-4,0,0,0.00487335028931594,0,0,0,0.039169754736136,0,0,0,0,0.00265550059011124,0,0,0,0.222511398653327,0,0,0,0,0.0690815788435255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359716746603721,0,0.00544283454285212,0,0,0,0,0,0,0.00419265966186088,0,0,0.00249586563400189,0,0.257520779449062,0.00289046889629467,0,0.00904897026485053,0,0.00217390524499482,0,5.165715433651e-4,0,0,0.00189768296138986,0,0.0345107457642927,0.128188663407005,0,0.00207077030144102,0.411223234240084,0,0,0,0,0,0,0,0,0,0,0,0.00226448463020293,0.0185481469789533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLCA_12F1094_0111,batch_3,12F1094,12,1094,2019.05.15,<=40%,T1,35m,Plocamium,cartilagineum,2,thallus,1ml,Lowe,NA,NA,PLCA,rhodophtya,NA,1.3667833931104e-4,4.9958289541279e-4,1.4893225938721e-4,0,0,0.00912351480132154,0,0,0,0.0509593405505781,0,0,0,0,0.00275430418942675,0,0,0,0.242418358257493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214123114192396,0,0.00737780249508665,0,0,0,0,0,0,0.00487046192565641,0,0,0.00265061717339768,0,0.317915702455968,0,0,0.00182017843592849,0,0.00206431422821512,0,0,0,0,0.0021312394840157,0,0.0708597067542665,0.157960570655632,0,0.00239894050721803,0.411374465658389,0,0.00903867997002503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLCA_14F1292_0112,batch_3,14F1292,14,1292,2019.05.17,nd,T1,20m,Plocamium,cartilagineum,2,thallus,1ml,Galloway,14S027,NA,PLCA,rhodophtya,NA,4.69599815575345e-5,2.749293465732e-4,1.1014250219858e-4,0,0,0.00879005472972396,0,0,0,0.0447468856994049,0,0,0,0,0.00250083247240034,0,0,0,0.233693359858608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137421982394276,0,0.00557201526626309,0,0.00347333099956455,0,0,0,0,0.00438862373101323,0,0,0.0034050255718445,0,0.248145934546324,0,0,0.00123376678819341,0,0.00248973284039583,0,0,0,0,0.00142160671442354,0,0.078224229642848,0.137850598953219,0,0.00323853109177688,0.443238189564638,0,0.0115589860059255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLCA_14F1309_0120,batch_3,14F1309,14,1309,2019.05.17,nd,T1,15m,Plocamium,antarcticum,3,thallus,1ml,Lowe,14S045,NA,PLCA,rhodophtya,NA,6.18468251524459e-5,3.3226219895728e-4,1.6119651236541e-4,0,0,0.00895199896834232,0,0,0,0.0466700090270047,0,0,0,0,0.00296404199267839,0,0,0,0.238314897715878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118370875672091,0,0,0,0.00402399130459956,0,0,0,0,0.00417729247758382,0,0,0.00284561190196094,0,0.19114353463817,0,0,9.8757536759384e-4,0,0.00186790570859355,0,0,0,0,0.00216792860507776,0,0.0655207897444805,0.150783217666611,0,0,0.447432172455266,0,0.0109001739606444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLCA_15F1483_0121,batch_3,15F1483,15,1483,2019.05.18,<=70%,T3,15m,Plocamium,cartilagineum,3,thallus,1ml,Galloway,NA,NA,PLCA,rhodophtya,NA,8.18902013255976e-5,7.6991412496298e-4,1.4623250236713e-4,0,0,0.0081283336440774,0,0,0,0.0483013266943777,0,0,0,0,0.00315715972610652,0,0,0,0.232923516745449,0,0,0,0,0.00849172141245974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172064473910294,0,0.0119194112679455,0,0.00379838924898643,0,0,0,0,0.00816854758222836,0,0,0.00298533653582514,0,0.227137827789294,0.0028720063464906,0,0.00472404098897041,0,0.00455002431115352,0,0,0,0,0.00163707286400012,0,0.0604386243908502,0.137114905844548,0,0,0.442585098176846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01F0001_ODVA_5312020_7.qgd,NA,01F0001,1,1,2019.04.23,<=50%,3,20-35,Odontaster,NA,1,"arm, no gonad",~1ml,Lowe,01S001,NA,ODVA,echinoderm,winter,0,0,0,0,0,0,0.01661893,0,0.24435754,0.73868892,0,0,0.74165185,0.38234154,0.26003011,0,0,0.21666522,0,0,0,0,0,0.25755363,0,0,0,-0.0011675,0.15514245,0.13096142,0,0,0.51344448,0.0325303,0.0080927700000000009,0,0,0,0.0206609,0,19.8419067,0,0.31263756,0,3.59115726,0,0,0,0,2.38242412,0,0,0,0,0,0.05618065,0,0.01010933,0,0.56891757,0,1.52695161,0,0,0.20038238,0,0,14.6831571,0.1150589,0.05874558,22.8595384,0,0.0465047,0.152949,0,0.06335359,0,0,0.06352164,0,0,0,0.16238615,0.1924665,0,0,0.24932819,0,0,0,0,0,0,0,0,0,0.18367501,1.92e-5,7.35936495,0.083758,0.03167237,0,0.10562175,1.21478282,0.39445859,0.19604855,0.08506699,0,11.9161449,4.45952514,0,0,2.87710928,0.12842303,0.0827851,0.02629488,0
01F0002_ODVA_5312020_8.qgd,NA,01F0002,1,2,2019.04.23,<=50%,3,20-35,Odontaster,NA,2,"arm, no gonad",~1ml,Lowe,01S002,NA,ODVA,echinoderm,winter,0,0,0,0,0,0,0.0160351,0,0.32436044000000003,0.57554236,0,0.02022982,0.64622133,0.31749319,0.14856249,0,0,0.17423249,0,0,0,0,0,0.42896912,0,0,0,-0.0011417,0.08978444,0.06610369,0,0,0.24171136,0.04207699,0.00368444,0,0,0,0.0584667,0,12.3035121,0,0.47695333,0,5.13155109,0,0,0,0,1.82531126,0,0,0,0,0,0.06230682,0,0.05478226,0,0.58750382,0,2.268923,0,0,0.10557736,0,0,17.1009467,0.12604936,0.0720801,29.6195747,0,0.03379133,0.15997907,0,0,0,0,0.02528079,0,0,0,0.0928548,0.34736656,0,0,0.74631528,0,0,0,0,0,0,0,0,0,0.16793607,5.61e-6,2.17103452,0.04958426,0.03687035,0,0.12813375,1.79140749,0.37862376,0.26570346,0.12305683,0,13.4968122,4.73660682,0,0,2.15909901,0.10115777,0.09982583,0.00115031,0
01F0003_ODVA_5312020_9.qgd,NA,01F0003,1,3,2019.04.23,<=50%,3,20-35,Odontaster,NA,3,"arm, no gonad",~1ml,Lowe,01S003,NA,ODVA,echinoderm,winter,0,0,0,0,0,0,0.03226336,0,0.31648463,0.47473939,0,0.01659223,0.73167621,0.30636498,0.21124285,0,0,0.21131753,0,0,0,0,0,0.24482562,0,0,0,-0.001643,0.13001187,0.08279933,0,0,0.36710773,0.03449142,0.00180486,0,0,0,0.0139783,0,12.0522065,0,0.32343021,0,3.40644802,0,0,0,0,2.04506375,0,0,0,0,0,0.02332621,0,0.00942259,0,0.43667559,0,1.66008173,0,0,3.47324015,0,0,19.6499785,0.03849945,0.04042878,23.5028359,0,0.02351292,0.16658199,0,0.00714474,0,0,0.0588632,0,0,0,0.1250952,0.14758744,0,0,0.23051124,0,0,0,0,0,0,0,0,0,0.20199451,7.14e-6,2.77087729,0.07678729,0.02653761,0,0.16132924,1.4267574,0.32223527,0.14308152,0.03681906,0,15.2752812,5.64422062,0,0,3.10634402,0.11605847,0.08698162,0.00969643,0
01F0004_ODVA_5312020_10.qgd,NA,01F0004,1,4,2019.04.23,<=50%,3,20-35,Odontaster,NA,4,"arm, no gonad",~1ml,Lowe,NA,NA,ODVA,echinoderm,winter,0,0,0,0,0,0,0.02800619,0,0.2598788,1.10847803,0,0.01513344,0.85840334,0.27099583,0.25897763,0,0,0.23973455,0,0,0,0,0,0.41331078,0,0,0,-0.0010255,0.22077113,0.10521938,0,0,0.53747026,0.08853219,0.00393097,0,0,0,0.07774923,0,20.5838509,0,0.29851259,0,4.87021829,0,0,0,0,1.9082587,0,0,0,0,0,0.05970252,0,0.05450525,0,0.66217356,0,1.28986959,0,0,0.1044192,0,0,12.3676659,0.05181728,0.06182337,21.9703865,0,0.05262523,0.18824355,0,0.0209289,0,0,0.0626857,0,0,0,0.23766807,0.71396753,0,0,0.30357778,0,0,0,0,0,0,0,0,0,0.14144486,2.37e-5,9.04123736,0.130188,0.05291267,0,0.1758447,2.06096819,0.43125649,0.29192472,0.19863808,0,11.474886,4.00447352,0,0,1.41214127,0.14509615,0.08334269,0.00715498,0
01F0005_ODVA_5312020_11.qgd,NA,01F0005,1,5,2019.04.23,<=50%,3,20-35,Odontaster,NA,5,"arm, no gonad",~1ml,Lowe,NA,NA,ODVA,echinoderm,winter,0,0,0,0,0,0,0.02266949,0,0.27242689,1.22762386,0,0.01407326,0.83096913,0.29884597,0.27796122,0,0,0.26234883,0,0,0,0,0,0.48935486,0,0,0,-0.0010807,0.17266147,0.11085046,0,0,0.48913381,0.04481503,4.5847e-4,0,0,0,0.08071453,0,15.5299534,0,0.39376475,0,5.03109647,0,0,0,0,2.00446947,0,0,0,0,0,0.10176302,0,0.03569483,0,0.57831358,0,1.84626605,0,0,0.17967763,0,0,16.1944913,0.03449136,0.05560534,26.5363156,0,0.04516706,0.2171572,0,0,0,0,0.02610799,0,0,0,0.16036476,1.13696226,0,0,0.51780429,0,0,0,0,0,0,0,0,0,0.19735312,1.22e-5,4.67100439,0.11116975,0.08800086,0,0.15442108,1.46794177,0.45041802,0.20839723,0.22396051,0,11.728241,4.03596386,0,0,1.26209884,0.09087446,0.08764064,0.00320926,0
01F0006_NACO_5312020_12.qgd,NA,01F0006,1,6,2019.04.23,<=50%,1,10-30,Nacella,NA,1,"mantle, foot",~1ml,Lowe,01S004,NA,"NACO",mollusc,winter,0,0,0,0,0,0,0.01370113,0,0.03611266,2.06258168,0,0.15400293,0.14714136,0.05246598,0.84338449,0,0,0.01598466,0,0,0,0,0,0.92101323,0,0,0,-7.263e-4,0.7694589,0.15053088,0,0,1.58358129,0.0477999,0.00683956,0,0,0,0.12888419,0,9.38704751,0,2.80712543,0,11.2745793,0,0,0,0,0.11053347,0,0,0.01231451,0,0,0.25352598,0,0.09153347,0,0.09771824,0,2.9212355,0,0,1.68129402,0,0.059212,3.35301376,2.48123657,0.1376331,31.9598998,0,0.00876542,0,0,0.08483147,0,0,0.09960558,0,0,0,1.84981795,1.30615262,0,0,0,0,0,0,0,0,0,0,0,0,0.00295482,5.09e-5,17.5266482,0.09065308,0.13353377,0,0.23086133,0.04628672,0.01370113,0.95341173,0.08398409,0.00340602,1.77902877,0.93757014,0,0.18861892,0,0.74519854,0.26942809,0.08483147,0
01F0007_NACO_5312020_13.qgd,NA,01F0007,1,7,2019.04.23,<=50%,1,10-30,Nacella,NA,2,"mantle, foot",~1ml,Lowe,01S005,NA,"NACO",mollusc,winter,0,0,0,0,0,0,0.01166341,0,0.02891244,1.81884351,0,0.16048321,0.17931809,0.05467663,0.79809595,0,0,0.02197533,0,0,0,0,0,1.08894686,0,0,0,-0.0010312,0.81779798,0.17616983,0,0,1.7038187,0.03500585,0.00292952,0,0,0,0.14085149,0,8.12592018,0,2.76381405,0,10.7192203,0,0,0,0,0.14381226,0,0,0.00925729,0,0,0.25852459,0,0.05156743,0,0.10818926,0,2.73005032,0,0,1.99091982,0,0.05235645,3.81260691,2.66366341,0.1474605,32.6705542,0,0.01117906,0,0,0.13163326,0,0,0.11804808,0,0,0,2.00365348,2.15725426,0,0,0,0,0,0,0,0,0,0,0,0,0.00535908,5.03e-5,17.3084531,0.17818534,0.13596895,0,0.27113326,0.05791863,0.01166341,0.60896592,0.08171418,0.01014787,1.48616682,0.65758819,0,0.17591203,0.00497628,0.9865854,0.17943527,0.13163326,0
01F0008_NACO_5312020_14.qgd,NA,01F0008,1,8,2019.04.23,<=50%,1,10-30,Nacella,NA,3,"mantle, foot",~1ml,Lowe,01S006,NA,"NACO",mollusc,winter,0,0,0,0,0,0,0.02280749,0,0.03109266,2.63046607,0,0.24508745,0.14067336,0.04836119,0.78897051,0,0,0.02152166,0,0,0,0,0,1.1184515,0,0,0,-7.68e-4,0.67617233,0.13914316,0,0,1.26072488,0.09601838,0.00190838,0,0,0.00461968,0.10979597,0,7.93818267,0,2.90540109,0,10.9178303,0,0,0,0,0.17730498,0,0,0.01293394,0,0,0.26203016,0,0.0818277,0,0.09858422,0,1.80946034,0,0,1.86650817,0,0.06751483,3.7711607,2.62191908,0.15047127,31.6135526,0,0.00429386,0,0,0.10453046,0,0,0.22524726,0,0,0,2.6207438,1.02995611,0,0,0,0,0,0,0,0,0,0,0,0,0.00589969,5.47e-5,18.8076518,0.0707905,0.2566832,0,0.1852876,0.07284434,0.02280749,0.78677122,0.07894767,0.02896319,1.92668038,0.74181951,0,0.28924206,0,0.69108448,0.31544159,0.10453046,0
01F0009_NACO_5312020_15.qgd,NA,01F0009,1,9,2019.04.23,<=50%,1,10-30,Nacella,NA,4,"mantle, foot",~1ml,Lowe,NA,NA,"NACO",mollusc,winter,0,0,0,0,0,0,0.01210993,0,0.04878178,2.05275572,0,0.17738087,0.23373901,0.10369,1.126489,0,0,0.01078254,0,0,0,0,0,0.80693898,0,0,0,-6.739e-4,0.85292812,0.23839,0,0,2.41846847,0.03359331,0.0074181,0,0,0,0.08948177,0,7.78302975,0,2.54605669,0,8.99701963,0,0,0,0,0.17263798,0,0,0.01089996,0,0,0.26534123,0,0.04536119,0.00274669,0.0901812,0,2.88207662,0,0,2.8201281,0,0.0788626,4.26374207,3.00420211,0.16191671,31.3951935,0,0.0041813,0,0,0.08831774,0,0,0.16740498,0.00177667,0,0,2.39369723,1.04606926,0,0,0,0,0,0,0,0,0,0,0,0,0.00178688,5.51e-5,18.9699965,0.05546471,0.1407907,0,0.16757346,0.03880079,0.01210993,0.51062348,0.08233936,6.1775e-4,1.5752967,0.85483243,0,0.20488348,0,0.60515446,0.25823967,0.08831774,0
01F0019_STNE_5312020_16.qgd,NA,01F0019,1,19,2019.04.23,<=50%,1,5,Sterechinus,NA,2,gonad,nd,Lowe,01S012,NA,STNE,echinoderm,winter,0,0,0,0,0,0,0.10265299,0,0.1435157,10.1802642,0,0.04799145,1.04883734,0.23660836,1.91910442,0,0,0.00541278,0,0,0,0,0,3.29410806,0,0,0,0.48529959,0.79845783,0.30983703,0,0,0.91472381,0.31660992,0.01358927,0.07153644,0,0.02690574,0.01719911,0,6.23121794,0,0.5755534,0,3.69404866,0,0,0,0,0.67523708,0,0,0.079187080000000007,0,0,0.35126514,0,0.07130712,0.00101218,1.57809548,0,0.88862466,0,0,1.00864282,0,0.06975327,3.34423061,0.48159486,0.50555896,17.0308675,0,0.03225525,0.97013263,0,0.1884983,0,0,0.25362559,0.33220774,0,0,1.95222951,9.94135073,0,0,0,0,0,0,0,0,0,0,0,0,0.04070061,5.05e-5,17.3830223,1.4322233,0.46266398,0,0.46285376,0.04285149,0.10265299,0.19177601,1.03651724,2.13301391,1.37177337,2.66230368,0.5497152,0.34967966,0,0.62293992,0.7776133,0.1884983,0
01F0020_STNE_5312020_18.qgd,NA,01F0020,1,20,2019.04.23,<=50%,1,5,Sterechinus,NA,3,gonad,nd,Lowe,01S044,NA,STNE,echinoderm,winter,0,0,0,0,0,0,0.11861286,0,0.09863668,6.84828604,0,0.04309719,0.68146176,0.17256567,2.06936693,0,0,0.0186178,0,0,0,0,0,0.9186247,0,0,0,0.09344287,0.28770839,0.07638892,0,0,0.91155313,0.10194702,0.02209366,0.07017918,0,0.02666535,0.03680754,0,8.65140471,0,0.36707661,0,2.4798261,0,0,0,0,0.41003682,0,0,0.0679076,0,0,0.50833105,0,0.01367512,0,0.88016199,0,2.03949397,0,0,1.62401222,0,0.05260585,5.03333577,1.5020719,0.52112151,22.4792831,0,0.02873717,1.230607,0,0.0956003,0,0,0.14701899,0.10619909,0,0,1.53361144,10.0528766,0,0,0,0,0,0,0,0,0,0,0,0,0.03116284,5.53e-5,19.0336314,0.91814527,0.166179,0,0.44105127,0.02811505,0.11861286,0.11511418,0.76431726,1.83901301,1.15649537,2.15485928,0.28290269,0.12294484,0,0.25752723,0.05322226,0.0956003,0
01F0025_NACO_5312020_19.qgd,NA,01F0025,1,25,2019.04.23,<=50%,1,10-30,Nacella,NA,5,"mantle, foot",1 ml,Lowe,NA,NA,"NACO",mollusc,winter,0,0,0,0,0,0,0.01378486,0,0.03624943,1.61923172,0,0.01313582,0.18649761,0.05983772,1.18259172,0,0,0.01176993,0,0,0,0,0,0.34199625,0,0,0,-0.0012787,1.05290942,0.22755189,0,0,2.34292229,0.01908375,0.00205368,0,0,0,0.08484033,0,8.91251676,0,2.01833391,0,8.6368099,0,0,0,0,0.08266072,0,0,0.02187366,0,0,0.28833895,0,0.05969241,0,0.09341349,0,3.35107693,0,0,2.10266082,0,0.04825185,4.87168346,3.34743455,0.10044638,33.7500039,0,0.00362301,0,0,0.06236607,0,0,0.14359309,0,0,0,2.02208285,0.78273393,0,0,0,0,0,0,0,0,0,0,0,0,0.005822,5.11e-5,17.5908556,0.03867123,0.08062641,0,0.21655694,0.0239564,0.01378486,0.50306501,0.127338,0.01261271,1.59544969,0.89255751,0,0.1614175,0,0.60782219,0.17427239,0.06236607,0
01F0032_NEGE_5312020_20.qgd,NA,01F0032,1,32,2019.04.23,<=50%,1,10-30,Neosmilaster,NA,1,tube foot section,nd,Lowe,01S010,NA,NEGE,echinoderm,winter,0,0,0,0,0,0,0.01500794,0,0.0591679,0.30764567,0,0,0.40439855,0.22902023,0.28656324,0,0,0.05136569,0,0,0,0,0,0.0735588,0,0,0,-9.05e-4,0.28687177,0.28733798,0,0,2.46272165,0.02446932,0.01420578,0,0,0,0.21384774,0,20.8657697,0,0.13455041,0,1.75269311,0,0,0,0,0.06258908,0,0,0.00194712,0,0,0,0,0.0386134,0.00230364,0.08291734,0,2.14570373,0,0,1.13766917,0,0,13.9124031,0.28445157,0,33.3117344,0,0,0.08598886,0,0.01239578,0,0,0.05656259,0,0,0,0.59649884,2.63120276,0,0,0.16700706,0,0,0,0,0,0,0,0,0,0.13053961,7.06e-6,2.4287361,0.04809535,0.04462617,0,0.12882559,0.07669888,0.01500794,0.07083694,0.0304821,0.0460111,8.96400567,4.76125408,0,0.40234173,0,0.28252502,0.55933207,0.01239578,0
01F0033_NEGE_5312020_21.qgd,NA,01F0033,1,33,2019.04.23,<=50%,1,10-30,Neosmilaster,NA,2,tube foot section,nd,Lowe,01S011,NA,NEGE,echinoderm,winter,0,0,0,0,0,0,0.01360361,0,0.04507782,0.37547105,0,0,0.35030315,0.12243247,0.20578221,0,0,0.04932844,0,0,0,0,0,0.12040954,0,0,0,-0.0010811,0.31859961,0.20620809,0,0,2.34655278,0.03285832,0.00324324,0,0,0.00342343,0.19690424,0,21.113758,0,0.20786248,0,2.47343243,0,0,0,0,0.05364457,0,0,0,0,0,0,0,0.061982,0.00309582,0.0901884,0,2.38444796,0,0,1.10445573,0,0,12.4732228,0.23724005,0.05534809,34.4451301,0,0,0.08959053,0,0.01610156,0,0,0.1124898,0,0,0,0.97203963,2.27106545,0,0,0.27315324,0,0,0,0,0,0,0,0,0,0.09515155,8.15e-6,2.80569298,0.05638004,0.04348896,0,0.12979529,0.05330878,0.01360361,0.11998366,0.04119576,0.00307944,7.75629247,4.44246665,0,0.40307958,0,0.39127777,0.80172836,0.01610156,0
